학술연구분야분류표 (2016.2월 현재),,,,,,
분야코드,구분,대분류명,중분류명,소분류명,세분류명,분류명 (영문)
F050103,F,농수해양학,수산학,수산학일반,수산행정,Fisheries Administration
F050199,F,농수해양학,수산학,수산학일반,기타수산학일반,Other Fisheries General
F050200,F,농수해양학,수산학,어업학,,Fisheries studies
F050201,F,농수해양학,수산학,어업학,어업계측/시스템,Fishing instrumentation / System
F050202,F,농수해양학,수산학,어업학,어장/해양어장,Fisheries / marine fisheries
F050203,F,농수해양학,수산학,어업학,어법,Fisheries Act
F050204,F,농수해양학,수산학,어업학,어구,Fisheries tool
F050205,F,농수해양학,수산학,어업학,어로,Fishery
F050206,F,농수해양학,수산학,어업학,어업기술,Fisheries Technology
F050207,F,농수해양학,수산학,어업학,항해학,Sailing Studies
F050208,F,농수해양학,수산학,어업학,선박운용학,Ship operation studies
F050299,F,농수해양학,수산학,어업학,기타어업학,Other fisheries studies
F050300,F,농수해양학,수산학,어병학,,Fish Pathology studies
F050400,F,농수해양학,수산학,수산양식학,,Aquaculture
F050401,F,농수해양학,수산학,수산양식학,수산행정/교육,Fisheries Administration / Education
F050402,F,농수해양학,수산학,수산양식학,수산유전육종/수산증식,Fishery products Genetics and Breeding / reproduction
F050403,F,농수해양학,수산학,수산양식학,어류유전육종/어류양식,Fish Genetics and Breeding / fish farming
F050404,F,농수해양학,수산학,수산양식학,해조류양식,Seaweed farming
F050405,F,농수해양학,수산학,수산양식학,수질관리,Water Management
F050499,F,농수해양학,수산학,수산양식학,기타수산양식학,Other Aquaculture
F050500,F,농수해양학,수산학,수산가공학,,Seafood processing studies
F050501,F,농수해양학,수산학,수산가공학,수산화학,Fisheries chemistry
F050502,F,농수해양학,수산학,수산가공학,수산물리학,Fisheries Physics
F050503,F,농수해양학,수산학,수산가공학,해조이용학,Seaweed utilization
F050504,F,농수해양학,수산학,수산가공학,냉동냉장학,Refrigerated storage studies
F050599,F,농수해양학,수산학,수산가공학,기타수산가공학,Other fisheries processing Engineering
F050600,F,농수해양학,수산학,수산생물학,,Fisheries Biology
F050601,F,농수해양학,수산학,수산생물학,조류,Algae
F050602,F,농수해양학,수산학,수산생물학,어류,Fish
F050603,F,농수해양학,수산학,수산생물학,해양생태,Marine Ecology
F050604,F,농수해양학,수산학,수산생물학,패류,Shellfish
F050605,F,농수해양학,수산학,수산생물학,수산자원개발,Fishery resources development
F050699,F,농수해양학,수산학,수산생물학,기타수산생물학,Other fisheries biology
F050700,F,농수해양학,수산학,수산경영학,,Fisheries Business Management
F050701,F,농수해양학,수산학,수산경영학,수산경제,Fisheries economy
F050702,F,농수해양학,수산학,수산경영학,수산경영,Fisheries Management
F050703,F,농수해양학,수산학,수산경영학,수산무역,Fisheries Trade
F050704,F,농수해양학,수산학,수산경영학,수산법제학,Fisheries Law studies
F050705,F,농수해양학,수산학,수산경영학,해양경찰/행정/안전관리,Marine Police / Administration / Security Management
F050799,F,농수해양학,수산학,수산경영학,기타수산경영학,Other Fisheries Management
F059900,F,농수해양학,수산학,기타수산학,,Other Fisheries
F060000,F,농수해양학,해상운송학,,,Marine Transportation Studies
F060100,F,농수해양학,해상운송학,해상운송공학,,Marine Transportation Engineering
F060101,F,농수해양학,해상운송학,해상운송공학,전자항해기기학,Electronic navigation Pneumatics
F060102,F,농수해양학,해상운송학,해상운송공학,선박조종학,Ship operation studies
F060103,F,농수해양학,해상운송학,해상운송공학,해상교통공학,Marine Traffic Engineering
F060104,F,농수해양학,해상운송학,해상운송공학,해상안전공학,Maritime Safety Engineering
F060105,F,농수해양학,해상운송학,해상운송공학,선박관리공학,Ship Management Engineering
F060199,F,농수해양학,해상운송학,해상운송공학,기타해상운송공학,Other maritime transport engineering
F060200,F,농수해양학,해상운송학,선박적화학,,Ship Cargo studies
F060201,F,농수해양학,해상운송학,선박적화학,일반화물적재학,General cargo studies
F060202,F,농수해양학,해상운송학,선박적화학,컨테이너화물적재학,Cargo container studies
F060203,F,농수해양학,해상운송학,선박적화학,산적화물운송학,Bulk cargo studies
F060204,F,농수해양학,해상운송학,선박적화학,위험물운송학,studies Transport of Dangerous Goods
F060299,F,농수해양학,해상운송학,선박적화학,기타선박적화학,Other ship cargo studies
F060300,F,농수해양학,해상운송학,해운경영학,,Shipping Business Management
F060301,F,농수해양학,해상운송학,해운경영학,해운사,Shipping companies
F060302,F,농수해양학,해상운송학,해운경영학,해운경영,Shipping Business
F060303,F,농수해양학,해상운송학,해운경영학,해운경제,Maritime economy
F060304,F,농수해양학,해상운송학,해운경영학,해상보험,Marine Insurance
F060305,F,농수해양학,해상운송학,해운경영학,해운실무,Maritime practices
F060306,F,농수해양학,해상운송학,해운경영학,항만경제/관리,Port Economy / Management
F060399,F,농수해양학,해상운송학,해운경영학,기타해운경영학,Other Maritime Management
F060400,F,농수해양학,해상운송학,해사법학,,Maritime Law
F060401,F,농수해양학,해상운송학,해사법학,해상노동법학,Maritime Labor Law
F060402,F,농수해양학,해상운송학,해사법학,국제해양법학,International Maritime Law
F060403,F,농수해양학,해상운송학,해사법학,해상법학,Maritime Law
F060404,F,농수해양학,해상운송학,해사법학,해양경찰학,Marine Police studies
F060405,F,농수해양학,해상운송학,해사법학,해사행정학,Maritime Administration
F060499,F,농수해양학,해상운송학,해사법학,기타해사법학,Other maritime law
F069900,F,농수해양학,해상운송학,기타해상운송학,,Other maritime studies
F070000,F,농수해양학,식품과학,,,Food Science
F070100,F,농수해양학,식품과학,식품가공,,Food Processing
F070200,F,농수해양학,식품과학,식품화학,,Food Chemistry
F070300,F,농수해양학,식품과학,식품공학,,Food Engineering
F070400,F,농수해양학,식품과학,식품생화학,,Food biochemistry
F070500,F,농수해양학,식품과학,식품위생/안전,,Food Hygiene / Safety
F070600,F,농수해양학,식품과학,발효/식품미생물,,Fermentation / food microbiology
F070700,F,농수해양학,식품과학,식품생물공학,,Food Biotechnology
F070800,F,농수해양학,식품과학,영양과학,,Nutritional science
F070900,F,농수해양학,식품과학,생리활성물질영양학,,Bioactive substances and Nutrition
F071000,F,농수해양학,식품과학,기능성식품,,Functional Foods
F079900,F,농수해양학,식품과학,기타식품과학,,Other Food science
G000000,G,예술체육학,,,,Arts and Kinesiology
G010000,G,예술체육학,예술일반,,,Arts in general
G010100,G,예술체육학,예술일반,예술교육,,Art Education
G010200,G,예술체육학,예술일반,예술정보,,Art Information
G010300,G,예술체육학,예술일반,예술사,,Art History
G010400,G,예술체육학,예술일반,예술비평,,Art Criticism
G010401,G,예술체육학,예술일반,예술비평,비평이론,Criticism Theory
G010402,G,예술체육학,예술일반,예술비평,음악비평,Music Criticism
G010403,G,예술체육학,예술일반,예술비평,무용비평,Dance Criticism
G010404,G,예술체육학,예술일반,예술비평,미술비평,Art Criticism
G010405,G,예술체육학,예술일반,예술비평,영화비평,Film Criticism
G010406,G,예술체육학,예술일반,예술비평,연극비평,Theater Criticism
G010407,G,예술체육학,예술일반,예술비평,게임비평,Game Criticism
G010408,G,예술체육학,예술일반,예술비평,TV드라마비평,TV Drama Criticism
G010409,G,예술체육학,예술일반,예술비평,광고비평,Advertisement Criticism
G010410,G,예술체육학,예술일반,예술비평,사진비평,Photography Criticism
G010411,G,예술체육학,예술일반,예술비평,만화비평,Comics Criticism
G010412,G,예술체육학,예술일반,예술비평,사이버예술비평,Cyber Art Criticism
G010413,G,예술체육학,예술일반,예술비평,복식비평,Costume Criticism
G010499,G,예술체육학,예술일반,예술비평,기타예술비평,Other Art Criticism
G019900,G,예술체육학,예술일반,기타예술일반,,Other Arts in general
G020000,G,예술체육학,음악학,,,Musicology
G020100,G,예술체육학,음악학,한국음악이론/분석,,Korean Music Theory and Analysis
G020200,G,예술체육학,음악학,서양음악이론/분석,,Western Music Theory and Analysis
G020300,G,예술체육학,음악학,음악사학,,Music History
G020301,G,예술체육학,음악학,음악사학,한국음악사,Korean Music History
G020302,G,예술체육학,음악학,음악사학,서양음악사,Western Music History 
G020400,G,예술체육학,음악학,음악심리학/치료학,,Music Psychology / Music Therapy
G020500,G,예술체육학,음악학,음악교육학,,Music Education
G020600,G,예술체육학,음악학,음악미학/철학,,Music Aesthetics / Music Philosophy
G020700,G,예술체육학,음악학,음향학,,Acoustics
G020800,G,예술체육학,음악학,종족음악학/세계음악,,Ethnomusicology / World Music
G020900,G,예술체육학,음악학,음악경영학,,Music Business Management
G021000,G,예술체육학,음악학,음악사회학,,Music Sociology
G021100,G,예술체육학,음악학,악기학/음악박물관학,,Organology / Museology of Music
G021200,G,예술체육학,음악학,대중/실용/영화음악,,Popular / Practical / Film Music
G021300,G,예술체육학,음악학,종교음악,,Religious Music
G021400,G,예술체육학,음악학,음악비평,,Music Criticism
G021500,G,예술체육학,음악학,작곡,,Composition
G021600,G,예술체육학,음악학,성악,,Vocals
G021700,G,예술체육학,음악학,연주/지휘/반주,,Performance / Conduct / Accompaniment
G029900,G,예술체육학,음악학,기타음악학,,Other Musicology
G030000,G,예술체육학,미술,,,Art
G030100,G,예술체육학,미술,미술일반,,Arts in general
G030101,G,예술체육학,미술,미술일반,미술이론,Art Theory
G030102,G,예술체육학,미술,미술일반,미술교육,Art Education
G030103,G,예술체육학,미술,미술일반,미술정보,Art Information
G030104,G,예술체육학,미술,미술일반,미술비평,Art Criticism
G030105,G,예술체육학,미술,미술일반,미술사,Art History
G030106,G,예술체육학,미술,미술일반,미술작가론/화가론,Artist / Painter
G030107,G,예술체육학,미술,미술일반,비교미술,Comparative Art
G030108,G,예술체육학,미술,미술일반,미술재료기법,Art Materials Techniques
G030199,G,예술체육학,미술,미술일반,기타미술일반,Other Arts in general
G030200,G,예술체육학,미술,순수미술,,Fine Arts
G030201,G,예술체육학,미술,순수미술,소묘,Drawings
G030202,G,예술체육학,미술,순수미술,소조/조각/조소,Modeling / Sculpture / Plastic Art
G030203,G,예술체육학,미술,순수미술,동양화/한국화,Oriental Paintings / Korean Paintings
G030204,G,예술체육학,미술,순수미술,서양화,Western Painting
G030205,G,예술체육학,미술,순수미술,민속/전통종교미술,Folk / Traditional Religious Art
G030206,G,예술체육학,미술,순수미술,드로잉,Drawing
G030207,G,예술체육학,미술,순수미술,조형,Molding
G030300,G,예술체육학,미술,응용미술,,Applied Arts
